 ,Name,ID,ResId,Transform,ResType,AniType,AniSpeed,AniScale,AniDir,AniColor,AniTrans,MagicProperty_OffsetType,AniOffset,OriginType,FadeType,InheritSR,TopmostEffect,AniOpt1Scale,AniOpt2Scale,AniOpt3Scale,,,删除
2,射石饮羽（跟踪）,6034,12872,,0,0,1,1.2,1,,255,,0;-9;0,,,1,,0.7,0.4,0.1,,1,删除
2,射石饮羽（击中）,6035,12874,,0,0,1,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,锐箭击（跟踪）,6036,7680,,0,0,1,1,1,,255,,0;100;0,,,1,,0.7,0.4,0.1,,1,删除
2,锐箭击（击中）,6037,7681,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,锐箭击（留用）,6038,7679,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,风驰电掣（持续）,6039,11271,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,眩晕箭（跟踪）,6040,7684,,0,0,1,1,1,,255,,0;100;0,,,1,,0.7,0.4,0.1,,1,删除
2,眩晕箭（击中）,6041,7685,,0,0,1.3,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,风驰电掣（施法）,6042,11272,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,流星追月（跟踪）,6043,2032,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,流星追月（击中）,6044,6363,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,望月射（击中）,6045,4745,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,望月射（施法1）,6046,4741,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,望月射（施法2）,6047,4742,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,望月射（施法3）,6048,4743,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,望月射（施法4）,6049,4744,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,望月射（飞行1）,6050,4740,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,望月射（飞行2）,6051,4740,,0,0,1,1,1,,255,,0;100;0,,,1,,0.7,0.4,0.1,,1,删除
2,匿影藏形（施法）,6052,373,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,致命精准（施法）,6053,4703,,0,0,1.5,0.5,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,致命精准（BUFF）,6054,7670,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天机诀（施法光效）,6055,8018,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,天机诀（施法字）,6056,8191,,0,0,1,1.3,0,,255,,0;0;-50,,,1,,0.7,0.4,0.1,,,删除
2,落日诀（施法光效）,6057,8017,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,落日诀（施法字）,6058,8190,,0,0,1,1.3,0,,255,,0;10;-50,,,1,,0.7,0.4,0.1,,,删除
2,神龙摆尾（新施法）,6059,16718,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,神龙摆尾（新受击）,6060,11079,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,白虹贯日（施法字）,6061,8761,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,毒匕（施法字）,6062,8763,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,心神合一（施法字）,6063,8778,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,致命精准（施法字）,6064,8782,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,诸葛连弩（施法字）,6065,8783,,0,0,1.2,1,0,,255,,0;250;0,,,1,,0.7,0.4,0.1,,,删除
2,雷火箭（施法）,6066,7677,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,雷火箭（跟踪）,6067,7678,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,1,删除
2,万箭齐发（新跟踪）,6068,15836,,0,0,1,1,1,,255,,0;75;0,,,1,,0.7,0.4,0.1,,,删除
2,爆裂飞羽（跟踪）,6069,10615,,0,0,1,1.5,1,,255,,0;80;0,,,1,,1,1,1,,,删除
2,锐箭击（新跟踪）,6070,10615,,0,0,1,1.5,1,,255,,0;75;0,,,1,,0.7,0.4,0.1,,1,删除
2,爆裂飞羽（起手）,6071,10914,,0,0,1,1,1,,255,,0;75;0,,,1,,0.7,0.4,0.1,,,删除
2,穿云箭（新跟踪）,6072,8608,,0,0,1,5,1,,255,,0;75;0,,,1,,0.7,0.4,0.1,,1,删除
2,穿云箭（新施法）,6073,9864,,0,0,1,1,1,,255,,0;75;0,,,1,,0.7,0.4,0.1,,,删除
2,无边落木（施法新）,6074,110,,0,0,1,5,1,,255,,0;75;0,,,1,,0.7,0.4,0.1,,,删除
2,无边落木（跟踪新）,6075,198,,0,0,1.2,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,破空箭（新施法）,6076,4694,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,破空箭（新跟踪）,6077,10755,,0,0,1,1.5,1,,255,,0;75;0,,,1,,0.7,0.4,0.1,,1,删除
2,陷阱爆炸,6078,295,,0,0,2,0.7,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,陷阱定身,6079,294,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,万箭齐发（新受击）,6080,10897,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,废弃,6081,4703,,0,0,1.5,1.4,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,爆裂飞羽（击中）,6082,10893,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,万箭齐发（新施法）,6083,16249,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,箭雨潇潇（新施法）,6084,13453,,0,1,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,箭雨潇潇（新跟踪）,6085,13807,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,废弃,6086,10893,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,木·轰天（新施法）,6087,12770,,0,0,1.2,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,木·轰天（新跟踪）,6088,12769,,0,0,1,1.2,1,,255,,0;75;0,,,1,,0.7,0.4,0.1,,1,删除
2,木·轰天（新击中）,6089,12771,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,逆我必杀（新施法）,6090,12817,,0,1,1.5,1.2,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,逆我必杀（新BUFF）,6091,13815,,0,1,1,1.3,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,穿云逐日（新施法）,6092,17099,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,废弃,6093,12756,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,穿云逐日（新飞行）,6094,17098,,0,1,1,1.2,1,,255,,0;80;0,,,1,,0.7,0.4,0.1,,1,删除
2,穿云逐日（新击中）,6095,17100,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,流星追月（新施法1）,6096,12804,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,流星追月（新施法2）,6097,12805,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,流星追月（新施法3）,6098,12806,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,流星追月（新飞行1）,6099,12803,,0,1,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,1,删除
2,流星追月（新击中）,6100,12807,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,百步穿杨（施法）,6101,16270,,0,1,1,1.3,1,,255,,0;-10;0,,,1,,0.7,0.4,0.1,,,删除
2,百步穿杨（左手）,6102,12740,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,百步穿杨（飞行）,6103,12739,,0,1,1,1,1,,255,,0;12;0,,,1,,0.7,0.4,0.1,,1,删除
2,百步穿杨（击中）,6104,12742,,0,1,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,木·邪月（新施法）,6105,12828,,0,0,1,1.2,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,木·邪月（新跟踪）,6106,12827,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,1,删除
2,木·邪月（新击中）,6107,12829,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,流星追月（新飞行2）,6108,12803,,0,1,1,1,1,,255,,0;100;0,,,1,,0.7,0.4,0.1,,1,删除
2,天羽男_创建角色,6109,22742,,0,1,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,天羽女_创建角色,6110,15871,,0,1,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,技能文字_爆裂飞羽,6111,17307,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_冰凤吐息,6112,17308,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_不动明王,6113,17309,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_沉魂瘴,6114,17310,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_风驰电掣,6115,17311,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_焚心劫火,6116,17312,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_浩如海,6117,17313,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_火·燃魂劫,6118,17314,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_火·炎星陨,6119,17315,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_烛龙临世,6120,17316,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_灼心炎,6121,17317,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_箭神再世,6122,17318,,0,0,1,1,0,,255,,0;330;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_净莲妖火,6123,17319,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_金·碎虚空,6124,17320,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_金·千军辟易,6125,17321,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_金·弑鬼神,6126,17322,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_金·震乾坤,6127,17323,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_九龙化伤,6128,17324,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_流云幻舞,6129,17325,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_龙翔天殇,6130,17326,,0,0,1,1,0,,255,,0;330;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_乱披风,6131,17327,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_妙手回春,6132,17328,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_冥王铠,6133,17329,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_木·轰天,6134,17330,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_木·箭雨潇潇,6135,17331,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_木·邪月,6136,17332,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_木·星陨,6137,17333,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_凝霜冰刺,6138,17334,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_逆天命,6139,17335,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_逆我必杀,6140,17336,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_起死回生,6141,17337,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_刹那芳华,6142,17338,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_神龙摆尾,6143,17339,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_失魂引,6144,17340,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_弑神蛊,6145,17341,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_水·沧海龙吟,6146,17342,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_水·寒冰,6147,17343,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_水·回梦,6148,17344,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_水·天威,6149,17345,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_天魔化身,6150,17346,,0,0,1,1,0,,255,,0;330;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_土·撼岳,6151,17347,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_土·惊魂,6152,17348,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_天魔灭世,6153,17349,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_土·紫狱,6154,17350,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_稳如山,6155,17351,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_五气朝元,6156,17352,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_啸如虎,6157,17353,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_杏林春暖,6158,17354,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_炎魂附体,6159,17355,,0,0,1,1,0,,255,,0;330;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_炎龙乱舞,6160,17356,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_幽冥战火,6161,17357,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_战意滔天,6162,17358,,0,0,1,1,0,,255,,0;330;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_镇山河,6163,17359,,0,0,1,1,0,,255,,0;290;0,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击1,6164,20568,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击2,6165,20569,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击3,6166,20570,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击4,6167,20583,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击5,6168,20678,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击6,6169,20581,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击7,6170,20585,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击7持续,6171,20584,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,骑战_普通攻击5,6172,20679,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_电能震荡,6173,21533,,0,0,1,0.9,0,,255,,0;270;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_地狱火炮,6174,21534,,0,0,1,0.9,0,,255,,0;270;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_烽烟战火,6175,21535,,0,0,1,0.9,0,,255,,0;270;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_极限时刻,6176,21536,,0,0,1,0.9,0,,255,,0;270;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_绝魂连射,6177,21537,,0,0,1,0.9,0,,255,,0;270;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_死亡狙击,6178,21538,,0,0,1,0.9,0,,255,,0;270;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_震荡炮击,6179,21539,,0,0,1,0.9,0,,255,,0;270;0,,,1,,0.7,0.4,0.1,,,删除
2,技能文字_专注炮击,6180,21540,,0,0,1,0.9,0,,255,,0;270;0,,,1,,0.7,0.4,0.1,,,删除
1,龙武_灵兽光效,7,,,,,,,,,,,,,,,,,,,,,删除
2,灵兽技能_范围物攻1,7001,364,,0,0,15,3.5,0,,255,,0;35;0,,,1,,1,1,1,,,删除
2,灵兽技能_范围物攻2,7002,369,,0,0,1,3.2,0,,255,,,,,1,,1,1,1,,,删除
2,灵兽技能_范围地陷,7003,256,,0,,1,2.3,0,,255,,,,,1,,1,1,1,,,删除
2,灵兽技能_范围冰,7004,487,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,灵兽技能_寒冰,7005,585,,0,0,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,灵兽技能_炎灼,7006,584,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,灵兽技能_碎灵,7007,586,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,灵兽技能_诅咒,7008,587,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,灵兽技能_远程物理冰爆,7009,454,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,灵兽_火系通用受击,7010,6510,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽_冰系通用受击,7011,13071,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽_近战通用受击,7012,157,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_撕裂攻击,7013,279,,0,0,1,1,1,,255,,50;-30;-30,,,1,,0.7,0.4,0.1,,,删除
2,灵兽兔子_火球飞行中,7014,10631,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽猴子_重击飞行中,7015,12638,,0,0,1,0.7,0,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽猴子_重击击中,7016,17879,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽_狐狸大鹏桃贝贝普通攻击,7017,7738,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽_玄鸾凤凰普通攻击,7018,10755,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_寒冰术,7021,10629,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_咆哮,7022,4871,,0,0,1,1.4,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_横扫,7023,4872,,0,0,1,1.2,0,,255,,-40;-20;-20,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_炎灼术,7024,6509,,0,0,1,0.6,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_穿透击晕,7025,159,,0,0,1,0.8,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_寒冰突袭,7026,11661,,0,0,1,0.6,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_碎灵,7027,316,,0,0,1,1,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_奉献,7028,196,,0,0,1,0.8,0,,255,,-35;-120;40,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_诅咒_飞行,7029,12638,,0,0,1,0.85,0,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_诅咒_施法,7030,12639,,0,0,1,0.6,1,,255,,0;70;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_诅咒_受击,7031,12640,,0,0,1,0.7,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_灭心猛击_攻击,7032,6016,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_灭心猛击_受击,7033,6017,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_吞噬_受击,7034,6578,,0,0,1,0.6,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_蛮力,7035,162,,0,0,1,0.7,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_愤怒,7036,162,,0,0,1,0.7,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_神力,7037,162,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_法魂,7038,13845,,0,0,1,0.8,0,,255,,0;20;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_金睛,7039,13852,,0,0,1,0.6,0,,255,,0;20;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_会心,7040,13852,,0,0,1,0.8,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_格挡,7041,13852,,0,0,1,0.8,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_牺牲,7042,196,,0,0,1,1,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_灵敏,7043,13852,,0,0,1,0.5,0,,255,,0;20;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_凝神,7044,7468,,0,0,1,1,0,,255,,0;100;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_精准,7045,365,,0,0,1,0.75,0,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_醍醐灌顶,7046,177,,0,0,1,0.6,0,,255,,-22;0;8,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_狂暴,7047,162,,0,0,1,0.6,0,,255,,0;50;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_净化,7048,266,,0,0,1,1.1,0,,255,,0;40;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_吞噬_施法,7049,6577,,0,0,1,0.5,1,,255,,0;0;-70,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_火箭小浣熊,7050,20152,,0,0,1,1,1,,255,,0;60;0,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_火箭小浣熊_施法,7051,20240,,0,0,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,子女出战·战士,7052,22505,,0,0,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,子女出战·法师,7053,22506,,0,0,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,子女出战·牧师,7054,22507,,0,0,1,1,1,,255,,,,,1,,1,1,1,,,删除
2,灵兽技能_霹雳虎_普攻1,7055,23223,1,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_霹雳虎_普攻2,7056,23224,1,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_霹雳虎_普攻3,7057,23225,1,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_霹雳虎_普攻4,7058,23226,1,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_霹雳虎_唤魂_施法,7059,23227,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_霹雳虎_灵愈_施法,7060,23228,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
2,灵兽技能_霹雳虎_灵愈_主人BUFF,7061,23229,,0,1,1,1,1,,255,,,,,1,,0.7,0.4,0.1,,,删除
1,普通动画,8,,,,,,,,,,,,,,,,,,,,,删除
2,出生1,8001,342,,0,0,1,0.8,0,,255,,,,,1,,1,1,1,,,删除
2,出生2,8002,1892,,0,0,1,0.8,0,,255,,,,,1,,1,1,1,,,删除
2,友方脚底光效,8003,1648,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,点击地面光效,8004,1868,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,复活,8005,222,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,龙武_人物升级,8006,20976,,1,0,1,1,0,,255,,,,,1,1,1,1,1,,,删除
2,宝箱光效,8007,1878,,0,0,1,0.5,0,,255,,,,,1,,1,1,1,,,删除
2,深渊迷城电球出生,8008,18958,,0,0,1.2,4,1,,255,,,,,0,,1,1,1,,,删除
2,龙武_求婚特效02,8009,22614,,0,0,1,2.5,1,,255,,0;5;0,,,0,,1,1,1,,,删除
2,废弃,8010,2017,,0,0,1,1.6,1,,255,,0;40;0,1,,1,1,1,1,1,,,删除
2,废弃,8011,1654,,0,0,1,1.6,1,,255,,0;40;0,1,,1,1,1,1,1,,,删除
2,传送光圈,8012,1635,,0,1,1,2,0,,255,,,,,1,,1,1,1,,,删除
2,接受任务,8013,1975,,0,0,1,1.5,1,,255,,0;45;0,1,,1,,1,1,1,,,删除
2,达成目的,8014,1976,,0,0,1,1.5,1,,255,,0;45;0,1,,1,,1,1,1,,,删除
2,任务完成,8015,1982,,0,0,1,1.5,1,,255,,0;45;0,1,,1,,1,1,1,,,删除
2,宝箱光效1,8016,1878,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,宝箱光效2,8017,1877,,0,1,1,1.5,0,,255,,,,,1,,1,1,1,,,删除
2,降落光效,8018,390,,0,0,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,角色选择,8019,547,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,学习新技能,8020,462,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,龙武_召唤坐骑光效,8021,547,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,NPC脚底光效,8022,1649,,0,1,1,0.7,0,,255,,,,,1,,1,1,1,,,删除
2,采集光效,8023,1939,,0,1,1,0.6,0,,255,,,,,1,,1,1,1,,,删除
2,大梦千年_伞坐骑,8024,21702,,0,1,1,1,0,,255,,,,,1,,1,1,1,,,删除
2,回血,8025,1659,,0,0,1,1,1,,255,,,,,1,,1,1,1,,,删除
